source	registry_source_id	raw_term	headword	pos	cefr	topic_or_section	pdf_page	source_ref	definition	notes	source_role	corpus_policy	source_format	locator
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	capital	capital			Lesson 20 | printed page 63	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=63
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	geese	geese			Lesson 11 | printed page 36	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=36
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	menu	menu			Lesson 14 | printed page 45	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=45
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	recount	recount			Lesson 21 | printed page 66	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=66
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	vandal	vandal			Lesson 20 | printed page 63	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=63
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	catcher	catcher			Lesson 23 | printed page 72	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=72
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	glee	glee			Lesson 12 | printed page 39	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=39
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	mice	mice			Lesson 11 | printed page 36	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=36
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	reform	reform			Lesson 18 | printed page 57	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=57
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	vast	vast			Lesson 01 | printed page 6	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=6
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	catfish	catfish			Lesson 06 | printed page 21	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=21
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	gosling	gosling			Lesson 16 | printed page 51	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=51
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	misbehave	misbehave			Lesson 21 | printed page 66	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=66
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	renew	renew			Lesson 22 | printed page 69	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=69
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	voyage	voyage			Lesson 02 | printed page 9	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=9
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	cellar	cellar			Lesson 05 | printed page 18	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=18
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	government	government			Lesson 23 | printed page 72	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=72
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	mislead	mislead			Lesson 22 | printed page 69	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=69
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	repair	repair			Lesson 04 | printed page 15	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=15
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	cereal	cereal			Lesson 20 | printed page 63	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=63
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	graceful	graceful			Lesson 23 | printed page 72	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=72
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	misplace	misplace			Lesson 22 | printed page 69	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=69
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	reply	reply			Lesson 01 | printed page 6	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=6
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	wail	wail			Lesson 08 | printed page 27	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=27
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	chipmunk	chipmunk			Lesson 13 | printed page 42	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=42
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	gracious	gracious			Lesson 05 | printed page 18	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=18
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	mistrust	mistrust			Lesson 21 | printed page 66	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=66
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	review	review			Lesson 21 | printed page 66	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=66
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	waterfall	waterfall			Lesson 06 | printed page 21	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=21
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	clank	clank			Lesson 19 | printed page 60	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=60
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	mitt	mitt			Lesson 15 | printed page 48	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=48
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	rigid	rigid			Lesson 04 | printed page 15	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=15
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	watt	watt			Lesson 20 | printed page 63	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=63
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	coast	coast			Lesson 12 | printed page 39	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=39
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	moose	moose			Lesson 13 | printed page 42	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=42
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	ritzy	ritzy			Lesson 20 | printed page 63	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=63
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	whale	whale			Lesson 08 | printed page 27	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=27
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	conform	conform			Lesson 18 | printed page 57	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=57
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	murmur	murmur			Lesson 19 | printed page 60	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=60
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	rowboat	rowboat			Lesson 07 | printed page 24	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=24
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	wharf	wharf			Lesson 17 | printed page 54	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=54
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	hairbrush	hairbrush			Lesson 06 | printed page 21	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=21
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	muscle	muscle			Lesson 20 | printed page 63	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=63
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	rude	rude			Lesson 05 | printed page 18	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=18
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	wild	wild			Lesson 02 | printed page 9	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=9
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	halves	halves			Lesson 11 | printed page 36	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=36
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	mysteries	mysteries			Lesson 11 | printed page 36	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=36
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	wind	wind			Lesson 10 | printed page 33	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=33
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	cookie	cookie			Lesson 14 | printed page 45	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=45
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	helm	helm			Lesson 17 | printed page 54	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=54
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	salt	salt			Lesson 20 | printed page 63	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=63
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	wind	wind			Lesson 10 | printed page 33	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=33
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	council	council			Lesson 09 | printed page 30	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=30
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	hillside	hillside			Lesson 07 | printed page 24	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=24
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	naval	naval			Lesson 18 | printed page 57	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=57
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	sandbox	sandbox			Lesson 07 | printed page 24	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=24
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	counsel	counsel			Lesson 09 | printed page 30	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=30
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	hippo	hippo			Lesson 15 | printed page 48	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=48
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	navigable	navigable			Lesson 18 | printed page 57	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=57
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	scorekeeper	scorekeeper			Lesson 06 | printed page 21	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=21
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	yearn	yearn			Lesson 12 | printed page 39	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=39
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	crash	crash			Lesson 19 | printed page 60	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=60
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	homework	homework			Lesson 07 | printed page 24	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=24
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	navigate	navigate			Lesson 18 | printed page 57	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=57
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	shallow	shallow			Lesson 04 | printed page 15	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=15
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	creek	creek			Lesson 12 | printed page 39	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=39
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	host	host			Lesson 12 | printed page 39	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=39
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	navy	navy			Lesson 18 | printed page 57	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=57
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	sheep	sheep			Lesson 11 | printed page 36	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=36
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	zoo	zoo			Lesson 15 | printed page 48	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=48
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	crosswalk	crosswalk			Lesson 07 | printed page 24	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=24
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	hull	hull			Lesson 17 | printed page 54	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=54
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	noodle	noodle			Lesson 13 | printed page 42	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=42
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	shiver	shiver			Lesson 02 | printed page 9	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=9
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	grandchildren	grandchildren			Lesson 11 | printed page 36	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=36
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	kindergarten	kindergarten			Lesson 13 | printed page 42	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=42
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	arrangement	arrangement			Lesson 24 | printed page 75	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=75
240 Vocabulary Words Kids Need to Know, Grade 3	scholastic-240-vocabulary-grade-3	contentment	contentment			Lesson 24 | printed page 75	80	registry:scholastic-240-vocabulary-grade-3		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=75
240 Vocabulary Words Kids Need to Know, Grade 4	scholastic-240-vocabulary-grade-4	corps	corps			Lesson 15 | printed page 48	79	registry:scholastic-240-vocabulary-grade-4		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=79,section=word-list,target-printed-page=48
240 Vocabulary Words Kids Need to Know, Grade 4	scholastic-240-vocabulary-grade-4	grouse	grouse			Lesson 07 | printed page 24	79	registry:scholastic-240-vocabulary-grade-4		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=79,section=word-list,target-printed-page=24
240 Vocabulary Words Kids Need to Know, Grade 4	scholastic-240-vocabulary-grade-4	paddy	paddy			Lesson 10 | printed page 33	79	registry:scholastic-240-vocabulary-grade-4		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=79,section=word-list,target-printed-page=33
240 Vocabulary Words Kids Need to Know, Grade 4	scholastic-240-vocabulary-grade-4	smog	smog			Lesson 12 | printed page 39	79	registry:scholastic-240-vocabulary-grade-4		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=79,section=word-list,target-printed-page=39
240 Vocabulary Words Kids Need to Know, Grade 4	scholastic-240-vocabulary-grade-4	crop	crop			Lesson 20 | printed page 63	79	registry:scholastic-240-vocabulary-grade-4		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=79,section=word-list,target-printed-page=63
